Run #1,Run #1,Run #1,Run #1,Run #1,Run #1
9/17/2018 12:10,17.5,-3.73,-12.31,-10.58,-0.52
9/17/2018 12:10,17.55,-3.76,-12.35,-10.47,-0.54
9/17/2018 12:10,17.6,-3.73,-12.17,-10.28,-0.41
9/17/2018 12:10,17.65,-3.72,-12.12,-10.3,-0.49
9/17/2018 12:10,17.7,-3.56,-12.07,-10.36,-0.39
9/17/2018 12:10,17.75,-3.65,-11.99,-10.32,-0.41
9/17/2018 12:10,17.8,-3.76,-12.16,-10.44,-0.5
9/17/2018 12:10,17.85,-3.8,-12.38,-10.52,-0.5
9/17/2018 12:10,17.9,-3.61,-12.18,-10.38,-0.35
9/17/2018 12:10,17.95,-3.46,-12.07,-10.41,-0.29
9/17/2018 12:10,18,-3.46,-12.27,-10.63,-0.4
9/17/2018 12:10,18.05,-3.58,-12.38,-10.6,-0.46
9/17/2018 12:10,18.1,-3.65,-12.11,-10.52,-0.44
9/17/2018 12:10,18.15,-3.61,-12.15,-10.55,-0.37
9/17/2018 12:10,18.2,-3.56,-12.28,-10.58,-0.39
9/17/2018 12:10,18.25,-3.84,-12.33,-10.59,-0.5
9/17/2018 12:10,18.3,-3.85,-12.25,-10.5,-0.33
9/17/2018 12:10,18.35,-3.69,-11.94,-10.31,-0.09
9/17/2018 12:10,18.4,-3.58,-11.8,-10.19,-0.1
9/17/2018 12:10,18.45,-3.76,-12.08,-10.26,-0.37
9/17/2018 12:10,18.5,-3.94,-12.11,-10.3,-0.48
9/17/2018 12:10,18.55,-3.88,-11.98,-10.24,-0.32
9/17/2018 12:10,18.6,-3.69,-11.94,-10.18,-0.13
9/17/2018 12:10,18.65,-3.7,-12.03,-10.24,-0.23
9/17/2018 12:10,18.7,-3.84,-12.03,-10.35,-0.33
9/17/2018 12:10,18.75,-3.84,-12.03,-10.42,-0.26
9/17/2018 12:10,18.8,-3.72,-12.02,-10.43,-0.29
9/17/2018 12:10,18.85,-3.79,-12.14,-10.37,-0.28
9/17/2018 12:10,18.9,-3.76,-12.12,-10.41,-0.22
9/17/2018 12:10,18.95,-3.68,-12.13,-10.48,-0.12
9/17/2018 12:10,19,-3.64,-12.25,-10.63,-0.19
9/17/2018 12:10,19.05,-3.63,-12.27,-10.55,-0.22
9/17/2018 12:10,19.1,-3.71,-12.31,-10.43,-0.33
9/17/2018 12:10,19.15,-3.91,-12.24,-10.29,-0.29
9/17/2018 12:10,19.2,-3.76,-12.17,-10.24,-0.26
9/17/2018 12:10,19.25,-3.77,-12.12,-10.3,-0.28
9/17/2018 12:10,19.3,-3.94,-12.13,-10.41,-0.37
9/17/2018 12:10,19.35,-3.98,-12.29,-10.39,-0.32
9/17/2018 12:10,19.4,-3.72,-12.24,-10.32,-0.17
9/17/2018 12:10,19.45,-3.68,-12.2,-10.44,-0.11
9/17/2018 12:10,19.5,-3.67,-12.36,-10.62,-0.21
9/17/2018 12:10,19.55,-3.72,-12.47,-10.32,-0.34
9/17/2018 12:10,19.6,-3.71,-8.29,-10.14,-0.21
9/17/2018 12:10,19.65,-3.41,-9.33,-10.33,-0.2
9/17/2018 12:10,19.7,-3.27,-8.44,-10.52,0.05
9/17/2018 12:10,19.75,-3.5,-8.84,-10.32,-0.16
9/17/2018 12:10,19.8,-3.59,-7.92,-10.2,0.23
9/17/2018 12:10,19.85,-1.16,-6.94,-9.47,-0.47
9/17/2018 12:10,19.9,-1.97,-7.01,-9.79,-0.25
9/17/2018 12:10,19.95,-2,-6.99,-9.61,-0.28
9/17/2018 12:10,20,0.88,-6.98,-9.07,-0.32
9/17/2018 12:10,20.05,2.53,-5.51,-8.75,-0.38
9/17/2018 12:10,20.1,2.24,-4.52,-8.83,-0.47
9/17/2018 12:10,20.15,0.93,-3.01,-9.23,-0.15
9/17/2018 12:10,20.2,1.25,-2.32,-9.26,-0.24
9/17/2018 12:10,20.25,2.43,-2.84,-8.99,-0.44
9/17/2018 12:10,20.3,3.77,-1.99,-8.85,-0.5
9/17/2018 12:10,20.35,4.98,-1.6,-8.78,-0.57
9/17/2018 12:10,20.4,4.97,-1.1,-3.93,-0.87
9/17/2018 12:10,20.45,1.28,-3.95,1.6,0.74
9/17/2018 12:10,20.5,3.25,-2.58,-3.13,0.21
9/17/2018 12:10,20.55,5.6,-3.76,-5.93,-0.07
9/17/2018 12:10,20.6,4.61,-3.66,-4.93,-0.15
9/17/2018 12:10,20.65,5.66,-4.41,-5.67,-0.37
9/17/2018 12:10,20.7,7.11,-5.54,-5.59,-0.41
9/17/2018 12:10,20.75,6.76,-5.06,-5.6,-0.41
9/17/2018 12:10,20.8,5.63,-4.3,-3.25,-0.1
9/17/2018 12:10,20.85,6.26,-4.3,-3.22,-0.17
9/17/2018 12:10,20.9,7.7,-4.6,-5.57,-0.45
9/17/2018 12:10,20.95,6.24,-3.67,-5.32,-0.33
9/17/2018 12:10,21,4.61,-4.14,-1.83,0.07
9/17/2018 12:10,21.05,4.98,-3.59,-2.35,0.05
9/17/2018 12:10,21.1,5.46,-3.12,-4.01,-0.05
9/17/2018 12:10,21.15,5.47,-3,-4.03,-0.06
9/17/2018 12:10,21.2,5.27,-3.4,-2.68,0.13
9/17/2018 12:10,21.25,4.52,-2.83,-2.37,0.12
9/17/2018 12:10,21.3,5.63,-2.87,-3.27,-0.02
9/17/2018 12:10,21.35,5.99,-3.4,-3.6,-0.12
9/17/2018 12:10,21.4,4.5,-2.91,-2.27,0.09
9/17/2018 12:10,21.45,3.44,-2.3,-1.42,0.24
9/17/2018 12:10,21.5,4.74,-2.83,-2.92,0.13
9/17/2018 12:10,21.55,4.65,-3.23,-3.51,-0.08
9/17/2018 12:10,21.6,4.23,-4.13,-3.31,-0.12
9/17/2018 12:10,21.65,3.45,-4.14,-5.4,-0.25
9/17/2018 12:10,21.7,2.62,-4.27,-6.59,-0.24
9/17/2018 12:10,21.75,1.03,-4,-6.65,-0.31
9/17/2018 12:10,21.8,0.12,-3.48,-5.65,-0.28
9/17/2018 12:10,21.85,-0.46,-3.96,-5.56,-0.23
9/17/2018 12:10,21.9,-0.24,-3.88,-6.36,0.15
9/17/2018 12:10,21.95,-0.95,-3.13,-4.05,0.5
9/17/2018 12:10,22,-2.08,-4.19,-2.6,0
9/17/2018 12:10,22.05,-0.53,-3.65,-7.85,0.02
9/17/2018 12:10,22.1,-0.79,-3.17,-1.19,0.45
9/17/2018 12:10,22.15,-1.39,-3.75,-5.12,-0.37
9/17/2018 12:10,22.2,-2.01,-2.14,-5.57,0.81
9/17/2018 12:10,22.25,-3.15,-3.17,-0.41,0.34
9/17/2018 12:10,22.3,-1.36,-4.69,-7.89,-0.06
9/17/2018 12:10,22.35,-2.29,-2.64,-2.4,1.25
9/17/2018 12:10,22.4,-2.45,-6.32,-4.84,-1.31
9/17/2018 12:10,22.45,-2.56,-1.01,-6.76,0.61
9/17/2018 12:10,22.5,-3.69,-2.39,1.73,1.48
9/17/2018 12:10,22.55,-3.13,-7.1,-7.59,-1.04
9/17/2018 12:10,22.6,-2.76,-2.61,-4.43,1.23
9/17/2018 12:10,22.65,-3.47,-4.55,-1.19,0.74
9/17/2018 12:10,22.7,-3.1,-5.06,-0.96,0.28
9/17/2018 12:10,22.75,-3.08,-5.25,-0.28,0.63
9/17/2018 12:10,22.8,-3.02,-4.99,-0.25,0.6
9/17/2018 12:10,22.85,-2.98,-5.38,0.35,0.62
9/17/2018 12:10,22.9,-2.93,-5.4,0.63,0.72
9/17/2018 12:10,22.95,-2.82,-4.43,-0.39,0.76
9/17/2018 12:10,23,-2.79,-3.16,-0.86,0.85
9/17/2018 12:10,23.05,-2.7,-2.9,0.04,0.98
9/17/2018 12:10,23.1,-2.69,-1.25,-0.47,1.06
9/17/2018 12:10,23.15,-2.61,-0.33,0.58,1.22
9/17/2018 12:10,23.2,-2.51,2.98,0.63,1.45
9/17/2018 12:10,23.25,-2.32,5.74,0.06,1.66
9/17/2018 12:10,23.3,-2.3,7.92,-0.32,1.77
9/17/2018 12:10,23.35,-2.26,8.56,-0.06,1.92
9/17/2018 12:10,23.4,-2.23,10.66,-0.44,2.05
9/17/2018 12:10,23.45,-2.09,11.54,0.5,2.25
9/17/2018 12:10,23.5,-1.95,12.78,1.01,2.32
9/17/2018 12:10,23.55,-1.8,13.69,1.63,2.48
9/17/2018 12:10,23.6,-1.7,14.17,2.14,2.58
9/17/2018 12:10,23.65,-1.74,13.03,0.6,6.98
9/17/2018 12:10,23.7,-1.62,14.5,2.38,5.53
9/17/2018 12:10,23.75,-1.51,16.57,2.4,5.03
9/17/2018 12:10,23.8,-1.6,14.71,1.53,6.49
9/17/2018 12:10,23.85,-1.69,13.89,1.86,4.26
9/17/2018 12:10,23.9,-1.82,11.06,1.71,2.67
9/17/2018 12:10,23.95,-2.18,6.06,0.05,3.01
9/17/2018 12:10,24,-2.96,-0.34,-3.85,0.69
9/17/2018 12:10,24.05,-3.73,-8.7,-7.48,-0.28
9/17/2018 12:10,24.1,-4.02,-11.67,-10.14,-0.43
9/17/2018 12:10,24.15,-3.96,-12.21,-10.36,-1.01
9/17/2018 12:10,24.2,-3.8,-11.95,-10.39,-1.14
9/17/2018 12:10,24.25,-3.7,-11.82,-10.44,-1.07
9/17/2018 12:10,24.3,-3.61,-11.84,-10.53,-1.01
9/17/2018 12:10,24.35,-3.54,-11.79,-10.37,-0.89
9/17/2018 12:10,24.4,-3.56,-11.84,-10.26,-0.83
9/17/2018 12:10,24.45,-3.74,-12,-10.12,-0.85
9/17/2018 12:10,24.5,-3.91,-12.02,-10.08,-1.02
9/17/2018 12:10,24.55,-4.01,-12,-9.99,-0.92
9/17/2018 12:10,24.6,-4.1,-11.95,-9.94,-0.8
9/17/2018 12:10,24.65,-3.95,-11.94,-9.87,-0.68
9/17/2018 12:10,24.7,-3.84,-11.88,-9.86,-0.75
9/17/2018 12:10,24.75,-3.79,-11.82,-9.83,-0.67
9/17/2018 12:10,24.8,-3.86,-11.77,-9.77,-0.68
9/17/2018 12:10,24.85,-3.83,-11.78,-9.79,-0.72
9/17/2018 12:10,24.9,-3.93,-11.82,-9.82,-0.77
9/17/2018 12:10,24.95,-3.95,-11.83,-9.84,-0.68
9/17/2018 12:10,25,-3.87,-11.93,-9.86,-0.65
9/17/2018 12:10,25.05,-3.78,-11.9,-9.9,-0.59
9/17/2018 12:10,25.1,-3.77,-11.83,-9.96,-0.57
9/17/2018 12:10,25.15,-3.69,-11.93,-10.17,-0.56
9/17/2018 12:10,25.2,-3.78,-12.07,-10.27,-0.65
9/17/2018 12:10,25.25,-3.76,-12.09,-10.22,-0.62
9/17/2018 12:10,25.3,-3.67,-12.02,-10.14,-0.55
9/17/2018 12:10,25.35,-3.76,-11.99,-10.05,-0.6
9/17/2018 12:10,25.4,-3.78,-11.9,-10.07,-0.66
9/17/2018 12:10,25.45,-3.83,-11.99,-10.05,-0.77
9/17/2018 12:10,25.5,2.8,-11.5,-9.22,-3.6
9/17/2018 12:10,25.55,1.33,-11.55,-9.63,-1.22
9/17/2018 12:10,25.6,-0.48,-11.43,-9.57,-1.15
9/17/2018 12:10,25.65,1.47,-11.1,-9.32,-0.81
9/17/2018 12:10,25.7,-0.39,-5.89,-9.93,-0.61
9/17/2018 12:10,25.75,-2.85,-7.04,-10.47,-0.65
9/17/2018 12:10,25.8,-1.19,-7.43,-9.79,-0.7
9/17/2018 12:10,25.85,1.07,-5.7,-9.38,-0.75
9/17/2018 12:10,25.9,2.74,-6.88,-9.1,-1.08
9/17/2018 12:10,25.95,4.04,-6.93,-8.72,-1.13
9/17/2018 12:10,26,3.61,-3.8,-8.92,-0.94
9/17/2018 12:10,26.05,4.45,-3.28,-8.95,-0.85
9/17/2018 12:10,26.1,0.91,-6.55,2.83,-0.31
9/17/2018 12:10,26.15,5.17,-3.4,-5.27,-0.37
9/17/2018 12:10,26.2,5.03,-3.19,-4.36,-0.07
9/17/2018 12:10,26.25,2.13,-1.7,-1.2,0.38
9/17/2018 12:10,26.3,1.92,-1.17,-0.11,0.5
9/17/2018 12:10,26.35,3.1,-0.79,-2.13,0.32
9/17/2018 12:10,26.4,2.96,-0.52,-2.6,0.37
9/17/2018 12:10,26.45,2.2,-0.03,0.25,0.66
9/17/2018 12:10,26.5,2.14,0.37,0.68,0.75
9/17/2018 12:10,26.55,4.5,0,-1.95,0.32
9/17/2018 12:10,26.6,5.88,-0.94,-2.02,0.27
9/17/2018 12:10,26.65,4.88,-0.15,0.56,0.55
9/17/2018 12:10,26.7,5.33,-0.4,2.18,0.64
9/17/2018 12:10,26.75,6.82,-0.33,0.43,0.48
9/17/2018 12:10,26.8,7.72,-0.41,1.91,0.47
9/17/2018 12:10,26.85,7.6,-0.99,5.3,0.73
9/17/2018 12:10,26.9,7.32,-0.93,7.03,0.91
9/17/2018 12:10,26.95,7.6,-0.88,9.69,1.21
9/17/2018 12:10,27,7.96,-1.38,12.05,1.41
9/17/2018 12:10,27.05,8.49,-1.73,12.92,1.44
9/17/2018 12:10,27.1,8.37,-1.76,14.08,1.57
9/17/2018 12:10,27.15,8.4,-1.61,12.28,1.4
9/17/2018 12:10,27.2,7.83,-1.56,8.44,1.13
9/17/2018 12:10,27.25,5.87,-2.44,8.9,1.17
9/17/2018 12:10,27.3,3.8,-3.14,6.91,1.04
9/17/2018 12:10,27.35,3.61,-4.99,0.91,0.41
9/17/2018 12:10,27.4,3.53,-7.03,-1.69,0.03
9/17/2018 12:10,27.45,0.1,-8.63,-4.39,-0.49
9/17/2018 12:10,27.5,-2.05,-9.53,-6.23,-0.62
9/17/2018 12:10,27.55,-1.83,-10.88,-8.49,-0.71
9/17/2018 12:10,27.6,-3.76,-11.83,-7.2,-0.79
9/17/2018 12:10,27.65,-3.84,-11.85,-6.82,-0.54
9/17/2018 12:10,27.7,-3.99,-11.9,-9.79,-0.9
9/17/2018 12:10,27.75,-3.91,-11.92,-10.15,-1.13
9/17/2018 12:10,27.8,-3.72,-11.85,-10.03,-1.09
9/17/2018 12:10,27.85,-3.75,-11.83,-9.96,-0.99
9/17/2018 12:10,27.9,-3.76,-11.8,-9.9,-0.95
9/17/2018 12:10,27.95,-3.86,-11.83,-9.91,-1.02
9/17/2018 12:10,28,-3.98,-11.89,-9.98,-0.99
9/17/2018 12:10,28.05,-3.98,-11.99,-10,-0.98
9/17/2018 12:10,28.1,-3.94,-12.04,-9.97,-1
9/17/2018 12:10,28.15,-3.93,-11.95,-9.89,-1
9/17/2018 12:10,28.2,-3.94,-11.9,-9.9,-1.03
9/17/2018 12:10,28.25,-3.78,-11.84,-9.92,-1.04
9/17/2018 12:10,28.3,-3.79,-11.93,-9.96,-0.93
9/17/2018 12:10,28.35,-3.96,-11.91,-9.88,-1.03
9/17/2018 12:10,28.4,-3.92,-11.91,-9.9,-1.03
9/17/2018 12:10,28.45,-3.88,-11.95,-9.96,-1.03
9/17/2018 12:10,28.5,-3.81,-11.97,-10.01,-0.98
9/17/2018 12:10,28.55,-3.74,-11.94,-9.95,-1.06
9/17/2018 12:10,28.6,-3.74,-11.93,-9.91,-1.02
9/17/2018 12:10,28.65,-3.77,-11.89,-9.85,-0.99
9/17/2018 12:10,28.7,-3.82,-11.82,-9.84,-0.99
9/17/2018 12:10,28.75,-3.76,-11.82,-9.84,-0.98
9/17/2018 12:10,28.8,-3.77,-11.83,-9.85,-1.02
9/17/2018 12:10,28.85,-3.84,-11.86,-9.95,-1.03
9/17/2018 12:10,28.9,-3.83,-11.98,-9.92,-0.97
9/17/2018 12:10,28.95,-3.71,-11.81,-9.86,-0.91
9/17/2018 12:10,29,-3.66,-11.8,-9.94,-0.82
9/17/2018 12:10,29.05,-3.67,-11.85,-10,-0.9
9/17/2018 12:10,29.1,-3.67,-11.96,-10.22,-0.97
9/17/2018 12:10,29.15,-3.66,-11.95,-10.12,-0.9
9/17/2018 12:10,29.2,-3.67,-11.84,-10.04,-0.89
9/17/2018 12:10,29.25,-3.63,-11.79,-9.94,-0.81
9/17/2018 12:10,29.3,-3.75,-11.68,-10.03,-0.85
9/17/2018 12:10,29.35,-3.89,-11.91,-10.17,-0.97
9/17/2018 12:10,29.4,-3.9,-12.02,-10.16,-1.03
9/17/2018 12:10,29.45,-3.85,-11.99,-10.07,-0.84
9/17/2018 12:10,29.5,-3.95,-11.93,-10.05,-0.84
9/17/2018 12:10,29.55,-4.04,-12.02,-10.05,-0.89
9/17/2018 12:10,29.6,-4.01,-11.93,-9.93,-0.79
9/17/2018 12:10,29.65,-3.55,-10.33,-9.89,-0.59
9/17/2018 12:10,29.7,-3.36,-7.78,-10.07,-0.57
9/17/2018 12:10,29.75,-3.47,-7.39,-10.29,-0.34
9/17/2018 12:10,29.8,-3.31,-6.2,-10.04,-0.38
9/17/2018 12:10,29.85,-3.46,-5.71,-9.98,-0.5
9/17/2018 12:10,29.9,-3.44,-4.72,-9.97,-0.24
9/17/2018 12:10,29.95,1.92,-4.87,-8.68,-0.86
9/17/2018 12:10,30,1.82,-3.75,-9.28,-1.01
9/17/2018 12:10,30.05,0.79,-3.91,-9.47,-0.59
9/17/2018 12:10,30.1,0.8,-2.75,-9.14,-0.45
9/17/2018 12:10,30.15,-2.27,-3.95,1.18,0.97
9/17/2018 12:10,30.2,-2.27,-2.82,1.55,1.31
9/17/2018 12:10,30.25,3.33,-1.87,-4.03,0.68
9/17/2018 12:10,30.3,5.55,-2.2,-3.59,0.49
9/17/2018 12:10,30.35,1.66,-0.43,0.83,1.11
9/17/2018 12:10,30.4,2.68,0.54,2.85,1.27
9/17/2018 12:10,30.45,4.43,1.27,1.75,1.16
9/17/2018 12:10,30.5,5.13,0.99,1.74,1.16
9/17/2018 12:10,30.55,5.32,0.36,3.1,1.17
9/17/2018 12:10,30.6,4.74,0.61,3.86,1.25
9/17/2018 12:10,30.65,5.11,0.23,3.07,1.14
9/17/2018 12:10,30.7,5.95,-1.53,2,0.91
9/17/2018 12:10,30.75,4.98,-1.72,1.07,0.84
9/17/2018 12:10,30.8,4.87,-2.85,0.11,0.6
9/17/2018 12:10,30.85,5.18,-5.07,0.41,0.43
9/17/2018 12:10,30.9,4.76,-5.29,-0.99,0.19
9/17/2018 12:10,30.95,5.29,-5.65,-3.09,-0.06
9/17/2018 12:10,31,4.53,-7.58,-2.61,-0.15
9/17/2018 12:10,31.05,3.43,-7.29,-2.69,-0.13
9/17/2018 12:10,31.1,2.52,-7.34,-3.69,-0.17
9/17/2018 12:10,31.15,2.63,-8.4,-4.92,-0.24
9/17/2018 12:10,31.2,0.14,-8.03,-6.42,-0.32
9/17/2018 12:10,31.25,-1.22,-8.74,-7.48,-0.42
9/17/2018 12:10,31.3,-2.77,-9.62,-9.23,-0.67
9/17/2018 12:10,31.35,-3.44,-11.45,-9.42,-0.82
9/17/2018 12:10,31.4,-3.99,-11.98,-9.93,-0.88
9/17/2018 12:10,31.45,-3.98,-11.97,-9.93,-0.95
9/17/2018 12:10,31.5,-3.93,-11.97,-9.98,-0.9
9/17/2018 12:10,31.55,-3.85,-11.87,-9.98,-0.93
9/17/2018 12:10,31.6,-3.8,-11.87,-9.99,-0.91
9/17/2018 12:10,31.65,-3.79,-11.92,-10.06,-0.99
9/17/2018 12:10,31.7,-3.88,-11.86,-10.01,-0.98
9/17/2018 12:10,31.75,-3.94,-11.93,-10,-0.94
9/17/2018 12:10,31.8,-3.89,-11.98,-9.98,-0.88
9/17/2018 12:10,31.85,-3.77,-12.01,-10.01,-0.77
9/17/2018 12:10,31.9,-3.83,-12.05,-10.02,-0.92
9/17/2018 12:10,31.95,-3.84,-12.03,-9.98,-0.94
9/17/2018 12:10,32,-3.86,-11.87,-9.94,-0.97
9/17/2018 12:10,32.05,-3.93,-11.78,-9.86,-0.94
9/17/2018 12:10,32.1,-4.01,-11.76,-9.82,-0.94
9/17/2018 12:10,32.15,-3.93,-11.89,-9.8,-0.86
9/17/2018 12:10,32.2,-3.95,-11.93,-9.78,-0.88
9/17/2018 12:10,32.25,-3.94,-12.03,-9.79,-0.89
9/17/2018 12:10,32.3,-4.02,-11.94,-9.84,-0.85
9/17/2018 12:10,32.35,-3.96,-11.99,-9.85,-0.82
9/17/2018 12:10,32.4,-3.88,-11.96,-9.87,-0.89
9/17/2018 12:10,32.45,-3.77,-11.92,-9.89,-0.77
9/17/2018 12:10,32.5,-3.6,-10.15,-9.9,-0.69
9/17/2018 12:10,32.55,-3.68,-9.91,-9.96,-0.73
9/17/2018 12:10,32.6,-1.31,-9.12,-9.6,-1.26
9/17/2018 12:10,32.65,-0.18,-9.07,-9.37,-1.01
9/17/2018 12:10,32.7,-0.56,-7.76,-9.55,-0.94
9/17/2018 12:10,32.75,-0.51,-5.75,-9.67,-0.78
9/17/2018 12:10,32.8,1.07,-5.53,-9.57,-0.75
9/17/2018 12:10,32.85,2.99,-6.11,-9.18,-0.83
9/17/2018 12:10,32.9,4.66,-5.69,-9.03,-0.89
9/17/2018 12:10,32.95,5.38,-4.49,-9.05,-0.82
9/17/2018 12:10,33,5.97,-2.92,-8.97,-0.78
9/17/2018 12:10,33.05,7.3,-2.42,-8.91,-0.79
9/17/2018 12:10,33.1,9.46,-2.48,-8.53,-0.99
9/17/2018 12:10,33.15,10.82,-1.76,-8.22,-1.2
9/17/2018 12:10,33.2,11.75,-1.13,-8.04,-1.35
9/17/2018 12:10,33.25,12.36,-1.46,-7.97,-1.39
9/17/2018 12:10,33.3,12.74,-0.75,-7.95,-1.43
9/17/2018 12:10,33.35,12.98,0.02,-7.95,-1.44
9/17/2018 12:10,33.4,14.09,-0.68,-7.77,-1.54
9/17/2018 12:10,33.45,11.19,-1.15,-0.13,-0.51
9/17/2018 12:10,33.5,11.9,2.13,-3.07,-0.96
9/17/2018 12:10,33.55,13.73,0.84,-1.85,-0.84
9/17/2018 12:10,33.6,12.97,1.21,-0.14,-0.66
9/17/2018 12:10,33.65,11.12,1.91,2.78,-0.26
9/17/2018 12:10,33.7,10.91,3.48,2.64,-0.13
9/17/2018 12:10,33.75,11.31,4.23,2.61,-0.06
9/17/2018 12:10,33.8,10.1,4.99,3.63,0.63
9/17/2018 12:10,33.85,9.32,6.21,3.13,1.98
9/17/2018 12:10,33.9,9.55,7.23,2.85,2.33
9/17/2018 12:10,33.95,8.91,7.6,3.13,3.84
9/17/2018 12:10,34,9.06,8.96,2.06,4.17
9/17/2018 12:10,34.05,8.86,10.29,0.54,6
9/17/2018 12:10,34.1,8.21,11.18,0.63,7.68
9/17/2018 12:10,34.15,7.64,12.26,0.62,9.86
9/17/2018 12:10,34.2,7.47,12.75,0.65,10.51
9/17/2018 12:10,34.25,7.83,13.64,-0.67,10.1
9/17/2018 12:10,34.3,7.19,13.16,-1.16,11.36
9/17/2018 12:10,34.35,6.14,12.88,-1,10.88
9/17/2018 12:10,34.4,6.63,12.56,-3.71,8.97
9/17/2018 12:10,34.45,6.71,11.65,-4.9,7.19
9/17/2018 12:10,34.5,5.76,10.83,-1.9,7.49
9/17/2018 12:10,34.55,5.67,10.47,-0.29,7.61
9/17/2018 12:10,34.6,6.02,10.75,-1.04,8.45
9/17/2018 12:10,34.65,6.55,11.33,-2.82,8.43
9/17/2018 12:10,34.7,6.3,11.26,-3.3,8.72
9/17/2018 12:10,34.75,5.51,10.7,-2.59,10.51
9/17/2018 12:10,34.8,5.47,10.89,-2.62,10.82
9/17/2018 12:10,34.85,5.99,11.05,-2.88,9.88
9/17/2018 12:10,34.9,6.11,10.8,-2.26,10.08
